nombre,popularidad,genero,cantidad_albumes,mejor_pista,album_mejor_pista,año_mejor_pista
Benjamin Britten,48,requiem,50,"Britten: The Young Person's Guide to the Orchestra, Op. 34 ""Variations and Fugue on a Theme of Purcell"" (Instrumental Version)",Last Night of the Proms,2007
Benjamin Britten,48,opera,50,"Britten: The Young Person's Guide to the Orchestra, Op. 34 ""Variations and Fugue on a Theme of Purcell"" (Instrumental Version)",Last Night of the Proms,2007
Benjamin Britten,48,neoclassical,50,"Britten: The Young Person's Guide to the Orchestra, Op. 34 ""Variations and Fugue on a Theme of Purcell"" (Instrumental Version)",Last Night of the Proms,2007
Benjamin Britten,48,choral,50,"Britten: The Young Person's Guide to the Orchestra, Op. 34 ""Variations and Fugue on a Theme of Purcell"" (Instrumental Version)",Last Night of the Proms,2007
Cinthya Garcia,49,neoclassical,2,Together Again,Summer '88,2023
Bo Skovhus,46,opera,20,"Die Hochzeit des Figaro, K. 492, 3. Akt: Canzonetta sull aria… Che soave zeffiretto (Die Verurteilten): Sinfonia",Mozart: Nozze Di Figaro (Le) (The Marriage of Figaro),2004
Bo Skovhus,46,classical,20,"Die Hochzeit des Figaro, K. 492, 3. Akt: Canzonetta sull aria… Che soave zeffiretto (Die Verurteilten): Sinfonia",Mozart: Nozze Di Figaro (Le) (The Marriage of Figaro),2004
Isaac Stern,48,chamber music,50,Hungarian Dance No. 5,Isaac Stern Plays Brahms,1957
Isaac Stern,48,classical,50,Hungarian Dance No. 5,Isaac Stern Plays Brahms,1957
Anne-Sophie Mutter,47,classical,50,"Violin Concerto No. 2 in A Major, Op. 5: II. Largo","Bach, Bologne, Previn, Vivaldi, Williams",2023
Anne-Sophie Mutter,47,chamber music,50,"Violin Concerto No. 2 in A Major, Op. 5: II. Largo","Bach, Bologne, Previn, Vivaldi, Williams",2023
Konstantin Scherbakov,47,classical piano,50,"6 Pezzi, P. 44: No. 6. Internmezzo-serenata",Respighi: Piano Music,1997
Konstantin Scherbakov,47,classical,50,"6 Pezzi, P. 44: No. 6. Internmezzo-serenata",Respighi: Piano Music,1997
Paavo Järvi,48,classical,50,"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato","Rachmaninoff: Piano Concerto No. 2 in C Minor, Op. 18 & Piano Concerto No. 3 in D Minor, Op. 30",2017
Paavo Järvi,48,orchestra,50,"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato","Rachmaninoff: Piano Concerto No. 2 in C Minor, Op. 18 & Piano Concerto No. 3 in D Minor, Op. 30",2017
Paavo Järvi,48,requiem,50,"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato","Rachmaninoff: Piano Concerto No. 2 in C Minor, Op. 18 & Piano Concerto No. 3 in D Minor, Op. 30",2017
Iván Fischer,46,classical,50,"Hungarian Dance No. 5 in G Minor, WoO 1, No. 5",Brahms: Hungarian Dances,1999
Iván Fischer,46,orchestra,50,"Hungarian Dance No. 5 in G Minor, WoO 1, No. 5",Brahms: Hungarian Dances,1999
Andrew Litton,49,classical,50,"Thaïs, Act II: Méditation","Poème - Chausson, Massenet, Saint-Saëns, Ravel",1991
Andrew Litton,49,orchestra,50,"Thaïs, Act II: Méditation","Poème - Chausson, Massenet, Saint-Saëns, Ravel",1991
Sebastian Plano,47,neoclassical,6,"Marazion (50.127932, -5.474548)",Preservation,2018
Budapest Festival Orchestra,46,classical,50,"Hungarian Dance No. 5 in G Minor, WoO 1, No. 5",Brahms: Hungarian Dances,1999
Budapest Festival Orchestra,46,orchestra,50,"Hungarian Dance No. 5 in G Minor, WoO 1, No. 5",Brahms: Hungarian Dances,1999
Bernard Haitink,48,classical,50,"Mozart: Die Zauberflöte, K. 620, Act 2: ""Der Hölle Rache kocht in meinem Herzen"" (Königin der Nacht)",Mozart - Die Zauberflöte,1981
Bernard Haitink,48,opera,50,"Mozart: Die Zauberflöte, K. 620, Act 2: ""Der Hölle Rache kocht in meinem Herzen"" (Königin der Nacht)",Mozart - Die Zauberflöte,1981
Bernard Haitink,48,orchestra,50,"Mozart: Die Zauberflöte, K. 620, Act 2: ""Der Hölle Rache kocht in meinem Herzen"" (Königin der Nacht)",Mozart - Die Zauberflöte,1981
Erland Cooper,48,neoclassical,10,Holm Sound,Holm Sound,2020
Concentus Musicus Wien,45,requiem,50,"St Matthew Passion, BWV 244, Pt. 1: No. 1, Kommt, ihr Töchter helft mir klagen (Chorus)",J.S. Bach: Die Matthäuspassion zu Ostern,2025
Concentus Musicus Wien,45,classical,50,"St Matthew Passion, BWV 244, Pt. 1: No. 1, Kommt, ihr Töchter helft mir klagen (Chorus)",J.S. Bach: Die Matthäuspassion zu Ostern,2025
Hildegard von Bingen,47,medieval,49,Spiritus Sanctus Vivificans,Naked Byrd Two,2010
Hildegard von Bingen,47,gregorian chant,49,Spiritus Sanctus Vivificans,Naked Byrd Two,2010
Hildegard von Bingen,47,classical,49,Spiritus Sanctus Vivificans,Naked Byrd Two,2010
Carlo Maria Giulini,48,opera,50,"Piano Concerto No. 23 in A Major, K. 488: II. Adagio",Mozart: Piano Concerto No. 23 K. 488; Piano Sonata K. 333,1987
Carlo Maria Giulini,48,classical,50,"Piano Concerto No. 23 in A Major, K. 488: II. Adagio",Mozart: Piano Concerto No. 23 K. 488; Piano Sonata K. 333,1987
Carlo Maria Giulini,48,requiem,50,"Piano Concerto No. 23 in A Major, K. 488: II. Adagio",Mozart: Piano Concerto No. 23 K. 488; Piano Sonata K. 333,1987
Carlo Maria Giulini,48,orchestra,50,"Piano Concerto No. 23 in A Major, K. 488: II. Adagio",Mozart: Piano Concerto No. 23 K. 488; Piano Sonata K. 333,1987
Evgeny Kissin,47,classical piano,50,"Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso – Allegro con spirito - Live at Philharmonie, Berlin",Tchaikovsky: Winter Season,2025
Evgeny Kissin,47,classical,50,"Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso – Allegro con spirito - Live at Philharmonie, Berlin",Tchaikovsky: Winter Season,2025
Martin Kohlstedt,48,neoclassical,9,JIN,Strom,2017
Mitsuko Uchida,46,classical piano,50,"Piano Concerto No. 27 in B-Flat Major, K. 595: II. Larghetto - Live","Mozart: Piano Concertos No. 20 in D Minor, K. 466 & No. 27 in B-Flat Major, K. 595 (Live)",2010
Mitsuko Uchida,46,classical,50,"Piano Concerto No. 27 in B-Flat Major, K. 595: II. Larghetto - Live","Mozart: Piano Concertos No. 20 in D Minor, K. 466 & No. 27 in B-Flat Major, K. 595 (Live)",2010
Freiburger Barockorchester,47,classical,50,Violin Concerto BWV 1042 in E Major: Violin Concerto BWV 1042 in E Major: I. Allegro,Bach: Violin Concertos,2013
Freiburger Barockorchester,47,opera,50,Violin Concerto BWV 1042 in E Major: Violin Concerto BWV 1042 in E Major: I. Allegro,Bach: Violin Concertos,2013
Gabriela Montero,46,classical piano,9,"Chopin: Nocturne No. 8 in D-Flat Major, Op. 27 No. 2",Gabriela Montero: Piano Recital,2005
Gabriela Montero,46,classical,9,"Chopin: Nocturne No. 8 in D-Flat Major, Op. 27 No. 2",Gabriela Montero: Piano Recital,2005
Seong-Jin Cho,48,classical piano,12,"Suite bergamasque, L. 75: III. Clair de lune",Debussy,2017
Seong-Jin Cho,48,classical,12,"Suite bergamasque, L. 75: III. Clair de lune",Debussy,2017
Hayato Sumino,48,japanese classical,5,In Paradisum,Human Universe,2024
Michelle Breedt,45,opera,13,"Die Hochzeit des Figaro, K. 492, 3. Akt: Canzonetta sull aria… Che soave zeffiretto (Die Verurteilten): Sinfonia",Mozart: Nozze Di Figaro (Le) (The Marriage of Figaro),2004
Michelle Breedt,45,classical,13,"Die Hochzeit des Figaro, K. 492, 3. Akt: Canzonetta sull aria… Che soave zeffiretto (Die Verurteilten): Sinfonia",Mozart: Nozze Di Figaro (Le) (The Marriage of Figaro),2004
Håvard Gimse,47,classical piano,35,"13 Pieces, Op. 76: No. 2 Etude","Sibelius: Piano Music, Vol. 4",2003
Håvard Gimse,47,classical,35,"13 Pieces, Op. 76: No. 2 Etude","Sibelius: Piano Music, Vol. 4",2003
Alexander Borodin,47,classical,50,Polovetsian Dances from Prince Igor: Introduzione,Mussorgsky: Pictures at an Exhibition - Expanded Edition,1958
Alexander Borodin,47,orchestra,50,Polovetsian Dances from Prince Igor: Introduzione,Mussorgsky: Pictures at an Exhibition - Expanded Edition,1958
